﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,e,0,0.5671,0,77,77,4,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.5404,0,78,78,70,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,,e,1,0.6947,0,79,79,13,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6292,1,0,80,68,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,e,1,0.5667,1,1,81,22,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.5457,1,2,82,57,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.5186,1,3,83,69,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.5982,1,4,84,53,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.6299,1,5,85,67,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.9742,1,6,86,54,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.4834,1,7,87,76,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,,e,1,0.5444,1,8,88,16,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6314,1,9,89,61,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,,i,1,0.6623,1,10,90,38,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.7278,1,11,91,3,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.5778,1,12,92,72,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.552,1,13,93,78,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,,e,1,0.5779,1,14,94,14,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,,e,1,0.5261,1,15,95,11,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.5613,1,16,96,59,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,,e,1,0.5714,1,17,97,18,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,,i,1,0.488,1,18,98,35,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.5872,1,19,99,55,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,,i,1,0.6426,1,20,100,46,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,,e,1,0.6245,1,21,101,21,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.7795,1,22,102,65,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.5919,1,23,103,66,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,,i,1,0.5605,1,24,104,42,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,,i,1,0.6454,1,25,105,49,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,,i,1,0.5948,1,26,106,41,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,e,0,0.5949,1,27,107,71,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,,i,1,0.7724,1,28,108,48,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.9865,1,29,109,64,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,,i,1,0.6984,1,30,110,40,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.6963,1,31,111,7,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.6385,1,32,112,74,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6304,1,33,113,6,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,,e,1,0.6453,1,34,114,15,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,,i,1,0.6539,1,35,115,31,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,,i,1,0.7332,1,36,116,43,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,,e,1,0.6042,1,37,117,19,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.7009,1,38,118,77,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6375,1,39,119,0,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,,i,1,0.6045,1,40,120,37,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,,i,1,0.6805,1,41,121,33,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6701,1,42,122,62,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6326,1,43,123,50,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,,i,1,0.6474,1,44,124,44,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,,e,1,1.0464,1,45,125,26,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,,e,1,0.7085,1,46,126,25,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.808,1,47,127,4,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.5138,1,48,128,73,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.4684,1,49,129,2,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.5217,1,50,130,1,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,,i,1,0.6469,1,51,131,39,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.5512,1,52,132,60,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,,e,1,0.7213,1,53,133,13,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,,e,1,0.673,1,54,134,29,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,,e,1,0.57,1,55,135,20,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,,i,1,0.5316,1,56,136,32,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,,e,1,0.8925,1,57,137,24,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,,i,1,0.6295,1,58,138,47,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,1.0552,1,59,139,5,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6833,1,60,140,58,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,,e,1,0.6314,1,61,141,23,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6186,1,62,142,56,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,,e,1,0.676,1,63,143,17,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6059,1,64,144,8,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.6201,1,65,145,75,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,,i,1,0.6524,1,66,146,36,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,,i,1,0.6292,1,67,147,45,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,,e,1,0.6241,1,68,148,12,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.6214,1,69,149,63,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,,e,1,0.6119,1,70,150,28,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,,e,1,0.5791,1,71,151,10,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.9808,1,72,152,70,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,,i,1,0.6861,1,73,153,30,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,i,1,0.6378,1,74,154,34,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6513,1,75,155,51,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,e,1,0.6666,1,76,156,27,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.6618,1,77,157,9,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.4945,1,78,158,79,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6964,1,79,159,52,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4812
