﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_ipn.rt,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.9049,0,78,78,71,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.569,0,79,79,3,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,e,0,0.4985,1,0,80,71,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6909,1,1,81,50,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6911,1,2,82,2,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,,e,1,0.789,1,3,83,24,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,e,0,1.124,1,4,84,60,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,,e,1,0.6902,1,5,85,12,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,i,1,0.8054,1,6,86,34,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,i,0,0.8729,1,7,87,9,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6177,1,8,88,58,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.6856,1,9,89,4,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6344,1,10,90,56,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,,e,0,0.9514,1,11,91,39,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.8176,1,12,92,57,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,1.2523,1,13,93,76,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,,i,1,0.8413,1,14,94,41,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.9768,1,15,95,62,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.5552,1,16,96,0,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,,e,0,0.7819,1,17,97,37,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,e,1,0.7856,1,18,98,27,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,i,0,0.8563,1,19,99,79,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.822,1,20,100,78,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,,i,1,0.8063,1,21,101,38,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,,e,1,0.9414,1,22,102,28,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,,e,0,1.0855,1,23,103,43,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,e,1,1.1735,1,24,104,22,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,,e,1,0.8343,1,25,105,10,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,1.3688,1,26,106,67,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,,,0,,1,27,107,47,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,,e,1,1.2898,1,28,108,25,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.9095,1,29,109,64,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.7011,1,30,110,77,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.7031,1,31,111,68,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,,i,1,0.9013,1,32,112,44,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,,i,1,0.8852,1,33,113,48,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,,e,1,0.6073,1,34,114,16,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,,e,1,0.6727,1,35,115,18,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.7032,1,36,116,70,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,,e,1,0.6576,1,37,117,19,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,i,0,0.6867,1,38,118,7,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.7904,1,39,119,72,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.6885,1,40,120,54,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,e,0,0.8053,1,41,121,3,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,,e,1,0.8065,1,42,122,11,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,i,0,0.7746,1,43,123,66,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,,i,1,0.8244,1,44,124,42,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,,e,1,0.8077,1,45,125,17,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,,e,1,0.7562,1,46,126,13,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,,0,,1,47,127,59,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,1.0652,1,48,128,73,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,,i,1,0.7742,1,49,129,36,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,1.0211,1,50,130,53,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6009,1,51,131,1,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.5444,1,52,132,63,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,,e,0,0.9263,1,53,133,32,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,,i,1,0.9848,1,54,134,46,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,,e,1,0.6978,1,55,135,14,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,,i,1,0.5901,1,56,136,30,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,,e,1,0.7723,1,57,137,29,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,i,0,0.6675,1,58,138,65,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,,i,1,0.7884,1,59,139,31,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,i,0,0.9437,1,60,140,69,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,,i,1,0.6414,1,61,141,49,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,,i,1,0.8057,1,62,142,33,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,,i,1,0.6859,1,63,143,35,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,,e,1,0.9509,1,64,144,26,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.8085,1,65,145,75,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,,e,1,0.6659,1,66,146,15,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,,e,1,0.5855,1,67,147,23,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.6567,1,68,148,74,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6347,1,69,149,8,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,,i,1,0.9742,1,70,150,40,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,,e,1,0.6681,1,71,151,20,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.8177,1,72,152,61,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6688,1,73,153,6,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,,i,1,0.9373,1,74,154,45,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,1.0171,1,75,155,55,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.7759,1,76,156,52,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,,e,1,0.7447,1,77,157,21,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.9576,1,78,158,5,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6595,1,79,159,51,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8577
